code,buy_date,sell_date,buy_price,sell_price,shares,pnl,pnl_pct,reason
600733.SH,2023-11-20,2023-11-23,6.87,6.46,3400,-1443.4190000000003,-5.967976710334791,调仓换股
300088.SZ,2023-11-20,2023-11-23,7.2,7.16,5900,-331.0490000000002,-0.555555555555556,调仓换股
603629.SH,2023-11-23,2023-11-24,30.85,31.28,500,178.71999999999986,1.3938411669367898,调仓换股
300606.SZ,2023-11-23,2023-11-24,34.27,33.45,500,-448.45000000000016,-2.3927633498686904,调仓换股
300709.SZ,2023-11-21,2023-11-27,34.45,32.37,600,-1291.8440000000032,-6.037735849056619,第5天未盈利 (-6.0%)
300554.SZ,2023-11-23,2023-11-27,29.06,30.41,500,639.5900000000006,4.645560908465249,调仓换股
301297.SZ,2023-11-23,2023-11-27,30.82,30.28,600,-365.3359999999995,-1.7521090201168044,调仓换股
300709.SZ,2023-11-27,2023-11-28,32.37,32.79,800,276.97800000000143,1.297497683039857,调仓换股
601901.SH,2023-11-27,2023-11-29,8.67,8.54,3500,-522.2525000000028,-1.4994232987312661,调仓换股
300951.SZ,2023-11-27,2023-11-30,68.5,64.83,200,-764.9320000000004,-5.357664233576645,调仓换股
688118.SH,2023-11-28,2023-11-30,34.61,34.13,600,-334.07549999999816,-1.3868824039294911,调仓换股
300242.SZ,2023-11-30,2023-12-01,4.54,4.77,4900,1074.4107499999977,5.066079295154175,调仓换股
002178.SZ,2023-11-29,2023-12-04,5.59,5.78,4500,796.4775000000017,3.3989266547406154,调仓换股
002103.SZ,2023-11-30,2023-12-04,7.33,7.65,3500,1059.7562500000008,4.365620736698503,调仓换股
920522.BJ,2023-12-04,2023-12-05,18.79,19.96,1000,1125.0800000000017,6.226716338477923,调仓换股
300242.SZ,2023-12-04,2023-12-05,4.75,4.59,5200,-885.7030000000008,-3.3684210526315814,调仓换股
002103.SZ,2023-12-05,2023-12-06,7.41,7.66,3600,837.954,3.3738191632928474,调仓换股
300707.SZ,2023-12-01,2023-12-07,18.8,18.0,900,-757.4000000000008,-4.255319148936174,第5天未盈利 (-4.3%)
